order_id,product_id,quantity,unit_price
O00030044,P00449,1,2307.5
O00030045,P00220,4,38411.76
O00030045,P00768,2,54351.47
O00030045,P00765,1,158852.94
O00030045,P00001,1,181526.47
O00030046,P00111,4,1418.83
O00030046,P00153,3,1136.58
O00030047,P00222,2,1081.04
O00030047,P00082,3,633.55
O00030047,P00536,4,2021.68
O00030048,P00307,3,2183.51
O00030049,P00406,2,28129.41
O00030050,P00017,3,1401.72
O00030051,P00176,3,2117.01
O00030051,P00566,2,1340.61
O00030051,P00170,4,47.23
O00030051,P00425,3,788.16
O00030051,P00193,4,2098.27
O00030052,P00071,1,2177.23
O00030052,P00167,3,987.84
O00030052,P00690,2,2908.64
O00030052,P00055,4,3003.78
O00030053,P00518,4,2038.0
O00030053,P00299,1,1793.52
O00030053,P00448,2,33.55
O00030053,P00421,3,1468.8
O00030053,P00658,3,3240.89
O00030054,P00571,3,6204.17
O00030054,P00537,2,89933.33
O00030054,P00740,2,36535.0
O00030055,P00480,4,1934.56
O00030055,P00062,4,2568.45
O00030055,P00118,4,1050.11
O00030056,P00054,3,2021.64
O00030057,P00182,2,1421.61
O00030057,P00774,1,2350.53
O00030057,P00507,3,973.3
O00030058,P00063,2,1652.62
O00030058,P00274,4,1275.92
O00030059,P00253,4,1774.54
O00030059,P00618,3,1564.95
O00030059,P00719,4,1784.55
O00030059,P00087,4,478.73
O00030060,P00066,2,2229.72
O00030060,P00517,2,1847.45
O00030060,P00601,1,1655.45
O00030060,P00276,3,3242.39
O00030061,P00568,1,220.24
O00030061,P00428,1,949.35
O00030061,P00239,3,335.14
O00030062,P00476,3,895.92
O00030062,P00637,3,1525.89
O00030062,P00236,4,2626.25
O00030062,P00003,4,455.86
O00030062,P00729,4,2607.34
O00030063,P00015,4,2127.08
O00030063,P00062,1,2421.59
O00030064,P00518,2,1594.68
O00030064,P00598,2,52.27
O00030064,P00096,1,1392.74
O00030064,P00608,2,658.33
O00030064,P00702,2,760.43
O00030065,P00494,2,10504.17
O00030066,P00300,1,186.51
O00030066,P00775,4,1254.41
O00030067,P00199,4,97.36
O00030067,P00197,3,693.28
O00030067,P00196,1,830.59
O00030067,P00182,3,698.49
O00030067,P00150,4,2341.74
O00030068,P00029,3,276289.71
O00030068,P00709,4,301516.18
O00030068,P00638,3,235013.24
O00030068,P00439,2,223342.65
O00030069,P00601,2,717.19
O00030069,P00052,4,2145.15
O00030069,P00605,4,1514.06
O00030070,P00256,3,1955.91
O00030070,P00095,2,103.67
O00030070,P00041,2,288.75
O00030070,P00333,3,3283.48
O00030071,P00141,3,11.11
O00030071,P00537,1,1044.79
O00030071,P00642,4,1123.74
O00030072,P00309,4,944.44
O00030072,P00746,3,831.09
O00030072,P00800,2,346.3
O00030073,P00267,1,426.52
O00030073,P00103,3,2668.28
O00030073,P00192,3,48.97
O00030074,P00312,4,81254.41
O00030074,P00231,4,122269.12
O00030074,P00391,4,42182.35
O00030074,P00353,4,71794.12
O00030075,P00016,3,306.96
O00030076,P00770,3,235.92
O00030076,P00483,1,995.75
O00030076,P00793,1,751.32
O00030077,P00116,3,2613.52
O00030077,P00268,3,1147.53
O00030077,P00093,3,1761.53
O00030077,P00144,2,18.66
O00030077,P00729,1,2524.28
O00030078,P00343,1,311.82
O00030078,P00479,2,1536.59
O00030078,P00093,3,877.15
O00030078,P00300,4,116.59
O00030079,P00392,3,1495.19
O00030079,P00754,4,1754.96
O00030079,P00750,2,739.95
O00030079,P00278,2,1126.5
O00030080,P00639,2,1274.66
O00030080,P00207,2,1581.84
O00030080,P00736,3,1111.85
O00030080,P00733,1,1424.68
O00030080,P00100,3,395.04
O00030081,P00239,2,38330.0
O00030081,P00602,4,72142.5
O00030081,P00624,1,35521.67
O00030081,P00163,2,130325.83
O00030081,P00329,4,73174.17
O00030082,P00129,3,2497.0
O00030082,P00386,4,1763.91
O00030083,P00519,1,1044.88
O00030083,P00215,2,200.79
O00030084,P00684,3,116192.5
O00030084,P00662,3,180950.83
O00030085,P00504,4,1007.28
O00030086,P00607,4,1397.81
O00030086,P00800,4,182.46
O00030087,P00720,4,323.65
O00030087,P00481,3,762.59
O00030087,P00261,3,1231.94
O00030087,P00214,2,1340.59
O00030088,P00231,2,909.31
O00030089,P00575,4,94103.33
O00030089,P00267,3,32458.33
O00030089,P00146,2,18928.33
O00030089,P00260,4,132817.5
O00030089,P00260,2,155209.17
O00030090,P00010,2,273.8
O00030090,P00061,2,633.26
O00030090,P00335,2,56.0
O00030090,P00790,4,831.85
O00030091,P00398,3,1192.36
O00030092,P00558,3,727.81
O00030092,P00325,4,1103.42
O00030093,P00018,2,963.83
O00030093,P00264,1,2833.59
O00030093,P00069,2,2858.27
O00030094,P00447,4,203464.71
O00030094,P00770,3,37192.65
O00030094,P00142,4,118213.24
O00030094,P00052,1,265863.24
O00030095,P00470,4,1203.58
O00030095,P00418,4,1518.31
O00030095,P00081,1,1406.0
O00030095,P00773,3,309.22
O00030095,P00272,4,845.46
O00030096,P00157,3,117307.5
O00030096,P00781,4,17104.17
O00030096,P00341,2,77425.83
O00030096,P00624,2,38451.67
O00030097,P00531,3,1859.92
O00030097,P00222,1,1646.3
O00030098,P00694,2,2301.61
O00030098,P00397,2,1274.89
O00030099,P00633,4,1805.25
O00030099,P00487,4,2294.55
O00030100,P00517,1,1404.26
O00030100,P00301,4,2075.53
O00030100,P00065,1,1604.58
O00030101,P00239,4,580.84
O00030102,P00315,1,1531.04
O00030102,P00757,2,449.23
O00030102,P00687,1,877.55
O00030102,P00513,4,1310.15
O00030103,P00071,4,1285.98
O00030103,P00111,2,1440.58
O00030103,P00080,4,1258.21
O00030104,P00675,1,505.14
O00030104,P00251,3,364.06
O00030105,P00592,4,1260.45
O00030105,P00048,2,97.21
O00030105,P00352,2,1498.46
O00030105,P00357,3,728.66
O00030106,P00533,3,2914.84
O00030106,P00620,1,1137.45
O00030107,P00775,3,90257.5
O00030108,P00593,1,593.27
O00030108,P00414,3,100.62
O00030108,P00287,4,928.69
O00030109,P00432,2,1675.89
O00030109,P00343,2,507.03
O00030109,P00740,2,645.61
O00030109,P00510,3,1422.57
O00030110,P00364,4,1048.14
O00030110,P00009,4,2084.05
O00030111,P00001,4,181332.35
O00030111,P00327,1,192158.82
O00030111,P00239,3,70964.71
O00030111,P00666,3,108504.41
O00030111,P00129,4,275566.18
O00030112,P00186,1,561.11
O00030113,P00461,1,3564.25
O00030113,P00476,2,1199.7
O00030114,P00588,2,49811.67
O00030115,P00434,3,1247.8
O00030115,P00727,2,1681.85
O00030116,P00693,4,32700.83
O00030116,P00611,1,178822.5
O00030117,P00151,4,1969.89
O00030117,P00482,1,901.06
O00030117,P00441,4,666.59
O00030117,P00494,1,176.86
O00030118,P00543,2,484.52
O00030118,P00333,3,1890.13
O00030118,P00517,1,971.31
O00030119,P00335,3,57.56
O00030119,P00003,3,360.38
O00030119,P00552,2,1285.47
O00030119,P00415,2,1181.99
O00030120,P00508,2,86994.12
O00030120,P00725,4,165020.59
O00030121,P00756,2,117698.33
O00030121,P00744,4,130120.83
O00030121,P00334,3,128160.83
O00030121,P00269,3,28113.33
O00030122,P00022,3,477.69
O00030122,P00263,3,1566.97
O00030122,P00316,4,1460.65
O00030122,P00724,2,2122.67
O00030123,P00008,3,680.9
O00030123,P00489,2,1222.27
O00030123,P00621,2,98.11
O00030123,P00418,2,1513.0
O00030123,P00591,2,1735.22
O00030124,P00288,4,181467.65
O00030124,P00060,3,43344.12
O00030125,P00090,2,924.39
O00030125,P00379,4,319.53
O00030125,P00249,1,1622.19
O00030125,P00629,3,740.37
O00030125,P00225,4,250.37
O00030126,P00355,3,1749.58
O00030126,P00570,3,744.45
O00030127,P00036,1,804.85
O00030128,P00471,3,673.84
O00030128,P00053,1,215.56
O00030128,P00667,2,3163.27
O00030129,P00407,1,1658.04
O00030130,P00266,2,739.15
O00030130,P00729,1,1294.78
O00030130,P00554,2,1218.44
O00030131,P00076,4,5705.88
O00030131,P00083,3,165770.59
O00030131,P00527,2,76001.47
O00030131,P00223,3,108689.71
O00030131,P00348,4,97463.24
O00030132,P00645,2,163.09
O00030132,P00018,3,830.18
O00030132,P00557,1,1415.74
O00030132,P00192,3,43.53
O00030132,P00793,2,1416.19
O00030133,P00041,2,153.14
O00030133,P00273,1,902.64
O00030133,P00501,4,1855.79
O00030133,P00676,4,54.39
O00030133,P00071,3,1249.49
O00030134,P00524,4,47.81
O00030134,P00020,2,1594.72
O00030134,P00576,3,1482.06
O00030134,P00434,3,751.23
O00030134,P00612,3,1573.53
O00030135,P00780,2,236.23
O00030135,P00042,3,1210.92
O00030135,P00133,2,1927.05
O00030135,P00667,1,1568.66
O00030135,P00524,2,37.46
O00030136,P00800,1,39675.0
O00030136,P00752,1,47226.47
O00030136,P00343,1,52570.59
O00030136,P00468,2,38648.53
O00030136,P00466,4,80511.76
O00030137,P00011,2,2425.98
O00030137,P00305,1,1721.58
O00030137,P00365,3,1858.33
O00030137,P00678,3,2124.53
O00030137,P00277,1,1283.42
O00030138,P00420,1,2162.55
O00030139,P00641,4,2140.58
O00030140,P00674,3,1749.28
O00030141,P00133,1,279350.0
O00030141,P00572,3,149282.35
O00030141,P00762,3,185789.71
O00030141,P00123,4,231851.47
O00030141,P00156,4,131398.53
O00030142,P00235,1,1749.46
O00030142,P00756,1,1353.63
O00030142,P00277,2,745.59
O00030142,P00136,1,1347.02
O00030143,P00090,3,137455.88
O00030144,P00702,1,94185.29
O00030144,P00724,3,304620.59
O00030144,P00546,3,239104.41
O00030144,P00450,3,126132.35
O00030145,P00120,1,125686.76
O00030145,P00531,3,166651.47
O00030145,P00228,4,247838.24
O00030146,P00666,1,1105.64
O00030147,P00117,3,6094.17
O00030147,P00220,3,14709.17
O00030147,P00785,1,120931.67
O00030147,P00249,4,116827.5
O00030148,P00016,4,25770.83
O00030148,P00572,4,88134.17
O00030148,P00392,1,139267.5
O00030148,P00449,3,130430.83
O00030148,P00134,4,166545.0
O00030149,P00299,2,1943.47
O00030149,P00382,4,1751.86
O00030150,P00550,4,108055.0
O00030150,P00323,2,77130.83
O00030150,P00506,2,91352.5
O00030151,P00492,2,2067.18
O00030152,P00355,1,1750.5
O00030152,P00024,2,146.62
O00030152,P00768,4,382.0
O00030153,P00031,2,267.91
O00030153,P00161,4,19.24
O00030153,P00700,3,57.77
O00030153,P00107,3,1159.89
O00030153,P00228,2,1665.74
O00030154,P00476,1,557.58
O00030154,P00047,2,1402.86
O00030154,P00258,1,1453.73
O00030154,P00262,2,1013.77
O00030155,P00232,3,840.42
O00030155,P00121,2,1185.94
O00030155,P00262,1,1152.67
O00030155,P00234,3,745.04
O00030156,P00035,2,149661.67
O00030156,P00677,3,86405.0
O00030156,P00597,3,56409.17
O00030156,P00396,2,92789.17
O00030157,P00184,2,1227.8
O00030157,P00667,3,1425.01
O00030158,P00102,2,1821.32
O00030158,P00577,4,1387.76
O00030159,P00556,2,1903.51
O00030159,P00706,2,1431.78
O00030159,P00704,4,1664.97
O00030159,P00530,4,180.61
O00030159,P00669,1,694.72
O00030160,P00687,3,872.6
O00030160,P00091,4,51.44
O00030160,P00204,1,1604.18
O00030160,P00696,2,976.12
O00030160,P00731,1,1249.48
O00030161,P00479,2,2797.74
O00030161,P00110,1,2564.93
O00030161,P00357,4,956.53
O00030161,P00443,2,2101.3
O00030161,P00114,2,1972.47
O00030162,P00627,2,934.53
O00030162,P00061,2,851.44
O00030163,P00378,3,817.39
O00030164,P00528,1,2202.19
O00030164,P00629,1,619.88
O00030164,P00091,2,61.39
O00030165,P00526,1,73839.71
O00030165,P00249,2,240148.53
O00030166,P00303,3,203739.71
O00030166,P00602,2,129569.12
O00030166,P00207,4,195104.41
O00030166,P00095,2,9422.06
O00030166,P00206,2,150213.24
O00030167,P00055,3,2746.52
O00030167,P00715,4,1887.22
O00030167,P00017,1,2159.17
O00030167,P00687,3,1266.27
O00030167,P00114,2,2147.56
O00030168,P00576,4,108573.33
O00030169,P00401,2,2392.41
O00030169,P00622,1,1048.53
O00030170,P00394,4,10.2
O00030170,P00366,3,424.77
O00030170,P00585,4,992.87
O00030170,P00348,4,680.41
O00030171,P00100,2,511.88
O00030171,P00210,1,2173.69
O00030172,P00181,2,891.87
O00030173,P00234,3,1202.08
O00030173,P00192,3,37.89
O00030173,P00105,3,1509.78
O00030174,P00783,1,80273.53
O00030174,P00356,4,86216.18
O00030174,P00223,1,86042.65
O00030175,P00516,1,571.2
O00030175,P00109,4,632.32
O00030175,P00127,3,1074.73
O00030176,P00191,2,68.34
O00030176,P00242,1,1005.82
O00030176,P00001,3,974.38
O00030177,P00261,1,1815.27
O00030177,P00175,4,189.09
O00030177,P00660,1,2583.08
O00030177,P00583,2,2327.34
O00030177,P00454,4,2637.23
O00030178,P00556,3,983.13
O00030178,P00104,3,466.98
O00030178,P00125,3,512.21
O00030178,P00716,4,1087.83
O00030178,P00537,1,689.31
O00030179,P00428,2,793.2
O00030179,P00231,2,639.32
O00030179,P00391,4,203.24
O00030180,P00748,3,981.0
O00030180,P00673,4,481.02
O00030181,P00619,1,96385.29
O00030181,P00014,2,1391.18
O00030181,P00282,2,129344.12
O00030181,P00411,3,70985.29
O00030181,P00526,4,59807.35
O00030182,P00234,2,134175.0
O00030182,P00588,1,96752.94
O00030182,P00100,2,58383.82
O00030182,P00737,2,124530.88
O00030182,P00512,1,212522.06
O00030183,P00568,1,18725.83
O00030183,P00495,3,111156.67
O00030183,P00610,1,52334.17
O00030183,P00439,3,119540.83
O00030184,P00219,4,2418.31
O00030184,P00096,3,2191.82
O00030184,P00034,3,1337.55
O00030184,P00174,2,2241.49
O00030184,P00260,4,2393.42
O00030185,P00258,3,1624.59
O00030185,P00012,1,1488.82
O00030185,P00663,4,212.15
O00030186,P00722,2,1086.81
O00030186,P00609,2,111.52
O00030186,P00122,3,640.66
O00030186,P00737,2,723.39
O00030186,P00557,1,1004.55
O00030187,P00022,4,551.14
O00030187,P00391,3,416.02
O00030188,P00246,3,2412.8
O00030188,P00659,1,2138.17
O00030189,P00368,4,129846.67
O00030189,P00535,1,198375.0
O00030189,P00326,2,1377.5
O00030189,P00374,4,41196.67
O00030190,P00571,1,6389.17
O00030190,P00757,4,39932.5
O00030191,P00017,2,1385.62
O00030192,P00764,1,739.55
O00030192,P00113,3,1417.9
O00030192,P00233,1,1709.38
O00030192,P00026,1,575.91
O00030192,P00057,1,950.61
O00030193,P00492,3,2198.84
O00030193,P00346,3,1215.23
O00030193,P00553,2,644.03
O00030194,P00066,1,1786.39
O00030194,P00391,2,486.75
O00030194,P00266,1,1582.97
O00030195,P00058,3,333411.76
O00030195,P00542,4,334941.18
O00030195,P00513,3,170927.94
O00030195,P00117,3,12211.76
O00030196,P00528,2,1666.66
O00030197,P00286,1,12907.35
O00030197,P00454,1,228454.41
O00030197,P00184,2,216686.76
O00030197,P00136,1,154272.06
O00030197,P00372,1,297911.76
O00030198,P00043,2,32615.0
O00030198,P00445,3,151745.83
O00030198,P00201,3,12372.5
O00030198,P00474,1,13325.83
O00030198,P00381,3,158590.0
O00030199,P00567,2,864.76
O00030199,P00375,4,1914.24
O00030199,P00306,1,2152.16
O00030200,P00318,2,1018.48
O00030200,P00308,1,1477.72
O00030200,P00636,2,28.82
O00030200,P00063,2,1392.31
O00030201,P00223,4,1060.36
O00030202,P00056,1,739.15
O00030202,P00185,1,1240.25
O00030202,P00085,4,1110.1
O00030202,P00683,2,113.1
O00030203,P00189,3,2724.03
O00030203,P00503,2,1838.15
O00030204,P00175,2,15382.35
O00030204,P00240,3,241383.82
O00030205,P00397,2,1006.2
O00030206,P00322,1,1487.76
O00030206,P00561,2,1106.26
O00030206,P00497,1,859.49
O00030207,P00518,1,217629.41
O00030207,P00455,1,131954.41
O00030207,P00120,1,89401.47
O00030207,P00794,3,121657.35
O00030207,P00666,2,126691.18
O00030208,P00419,4,70.44
O00030208,P00328,4,238.78
O00030208,P00512,2,1389.8
O00030208,P00357,4,706.69
O00030208,P00377,2,1520.84
O00030209,P00731,3,968.76
O00030209,P00533,1,1619.59
O00030209,P00091,3,51.95
O00030210,P00071,4,189582.35
O00030210,P00283,1,77780.88
O00030211,P00457,3,112292.65
O00030211,P00301,4,200323.53
O00030212,P00233,1,1673.76
O00030213,P00053,2,19833.82
O00030213,P00509,4,292952.94
O00030213,P00714,3,154814.71
O00030214,P00619,3,71585.29
O00030214,P00017,3,173938.24
O00030214,P00198,3,44563.24
O00030215,P00389,1,72686.67
O00030215,P00233,3,157100.0
O00030215,P00548,4,113091.67
O00030215,P00797,3,47491.67
O00030216,P00472,3,952.15
O00030216,P00473,1,670.16
O00030216,P00686,4,1960.84
O00030216,P00047,1,2107.62
O00030216,P00584,1,1683.35
O00030217,P00665,4,748.88
O00030217,P00111,2,2411.53
O00030217,P00488,3,1908.38
O00030217,P00181,4,1185.66
O00030217,P00306,4,2406.61
O00030218,P00306,3,190423.53
O00030218,P00723,4,274902.94
O00030219,P00196,1,67206.67
O00030219,P00571,4,4764.17
O00030219,P00408,3,120880.83
O00030219,P00211,3,109262.5
O00030219,P00580,4,135886.67
O00030220,P00554,4,1155.07
O00030220,P00119,3,746.16
O00030221,P00077,1,80373.53
O00030221,P00357,3,121498.53
O00030221,P00078,2,26048.53
O00030221,P00683,4,16620.59
O00030221,P00519,1,155048.53
O00030222,P00293,2,1948.61
O00030222,P00321,4,1707.58
O00030222,P00023,1,846.97
O00030222,P00441,1,666.02
O00030223,P00437,3,1519.31
O00030223,P00747,4,2014.24
O00030223,P00547,2,262.78
O00030223,P00503,3,1313.86
O00030224,P00215,1,174.4
O00030224,P00020,4,1350.69
O00030225,P00440,2,316380.88
O00030225,P00292,1,139991.18
O00030225,P00127,3,160647.06
O00030225,P00265,2,252826.47
O00030225,P00621,4,12269.12
O00030226,P00503,2,1274.3
O00030226,P00236,1,1662.9
O00030226,P00210,3,1455.21
O00030226,P00436,1,421.1
O00030226,P00456,4,887.67
O00030227,P00416,4,1468.91
O00030227,P00010,3,256.9
O00030227,P00668,1,996.2
O00030227,P00360,2,151.9
O00030227,P00101,3,483.33
O00030228,P00541,4,143245.83
O00030228,P00296,1,95848.33
O00030228,P00584,2,91740.83
O00030228,P00560,4,44199.17
O00030229,P00668,4,1599.96
O00030229,P00665,2,839.27
O00030230,P00045,3,710.95
O00030230,P00435,3,850.7
O00030231,P00242,4,105114.17
O00030231,P00390,2,162088.33
O00030232,P00525,2,33233.82
O00030232,P00066,3,206264.71
O00030232,P00037,2,189632.35
O00030232,P00544,1,41154.41
O00030233,P00233,1,249120.59
O00030233,P00377,4,176395.59
O00030233,P00022,3,50180.88
O00030233,P00719,4,193639.71
O00030234,P00011,4,1063.9
O00030234,P00705,1,681.36
O00030235,P00064,3,1805.51
O00030235,P00489,4,1606.22
O00030235,P00573,2,709.46
O00030235,P00151,1,2006.45
O00030235,P00062,3,2655.19
O00030236,P00026,4,549.4
O00030236,P00301,1,981.31
O00030236,P00050,2,199.19
O00030237,P00234,4,75725.0
O00030237,P00108,2,46770.0
O00030237,P00569,4,8550.0
O00030237,P00124,4,138714.17
O00030238,P00443,2,1588.99
O00030238,P00580,3,1664.65
O00030239,P00159,3,19355.83
O00030239,P00245,2,127012.5
O00030239,P00794,4,69619.17
O00030240,P00393,2,1321.1
O00030240,P00436,4,297.4
O00030240,P00755,2,1214.5
O00030240,P00540,3,706.99
O00030241,P00153,4,1411.12
O00030241,P00146,1,167.54
O00030241,P00271,3,658.07
O00030241,P00762,1,1545.9
O00030242,P00053,1,144.32
O00030242,P00353,1,494.63
O00030242,P00537,3,1039.94
O00030243,P00556,2,2182.81
O00030244,P00737,3,176173.53
O00030244,P00587,1,273694.12
O00030244,P00463,1,213594.12
O00030245,P00519,2,880.58
O00030245,P00706,4,967.14
O00030245,P00455,1,726.32
O00030246,P00343,2,481.53
O00030246,P00381,1,2164.59
O00030247,P00092,1,698.96
O00030247,P00547,1,186.81
O00030247,P00582,2,417.34
O00030248,P00649,4,175.3
O00030249,P00676,4,9105.88
O00030250,P00173,1,2351.31
O00030250,P00406,1,256.47
O00030250,P00387,1,968.14
O00030251,P00258,2,3610.56
O00030251,P00243,2,2310.59
O00030251,P00323,4,1521.38
O00030251,P00393,1,2591.88
O00030252,P00568,1,179.38
O00030253,P00752,1,224.23
O00030254,P00718,1,903.48
O00030254,P00564,4,952.77
O00030254,P00022,4,719.19
O00030255,P00061,4,745.1
O00030256,P00385,1,1418.45
O00030256,P00152,3,315.66
O00030256,P00552,3,1106.38
O00030256,P00736,2,776.76
O00030256,P00711,1,1374.76
O00030257,P00045,3,856.02
O00030257,P00067,1,796.7
O00030257,P00113,3,1504.94
O00030257,P00253,2,1369.06
O00030257,P00433,4,871.12
O00030258,P00083,2,1281.34
O00030258,P00648,3,738.3
O00030258,P00696,4,1283.01
O00030258,P00756,4,1724.76
O00030259,P00196,1,808.06
O00030260,P00452,2,1245.98
O00030260,P00514,2,1232.94
O00030260,P00084,1,1819.5
O00030261,P00649,3,228.98
O00030261,P00049,2,386.21
O00030262,P00036,1,864.92
O00030262,P00661,4,611.05
O00030262,P00233,3,2855.5
O00030262,P00175,4,156.06
O00030262,P00782,4,277.88
O00030263,P00204,3,143289.17
O00030263,P00157,1,123238.33
O00030263,P00282,1,70704.17
O00030264,P00779,2,1948.72
O00030265,P00056,3,101370.59
O00030265,P00774,4,252580.88
O00030265,P00018,2,106388.24
O00030266,P00504,1,1195.22
O00030266,P00168,2,65.55
O00030266,P00494,2,93.78
O00030266,P00384,4,156.99
O00030266,P00633,1,908.82
O00030267,P00287,1,1766.17
O00030268,P00588,1,85229.41
O00030268,P00457,4,127197.06
O00030268,P00407,3,250070.59
O00030268,P00455,4,94182.35
O00030269,P00439,1,2000.84
O00030269,P00504,2,1997.72
O00030269,P00032,4,175.27
O00030269,P00495,1,2095.26
O00030269,P00276,1,2686.64
O00030270,P00599,3,2776.12
O00030270,P00600,1,2113.86
O00030270,P00386,1,2143.86
O00030270,P00032,2,207.74
O00030270,P00661,4,539.97
O00030271,P00551,1,70990.83
O00030272,P00684,2,2180.06
O00030272,P00206,3,1184.55
O00030273,P00239,4,39690.83
O00030273,P00264,2,150537.5
O00030273,P00731,4,124129.17
O00030273,P00340,3,24902.5
O00030274,P00686,3,2303.83
O00030274,P00246,2,2526.97
O00030274,P00476,2,1115.91
O00030275,P00097,1,755.22
O00030275,P00680,1,830.39
O00030275,P00494,1,141.88
O00030276,P00155,2,641.65
O00030276,P00042,2,776.57
O00030276,P00534,4,1076.65
O00030276,P00165,4,1110.78
O00030276,P00457,3,761.66
O00030277,P00778,3,60229.17
O00030277,P00336,2,133130.83
O00030278,P00336,1,1846.12
O00030278,P00543,1,1041.19
O00030278,P00224,4,2425.0
O00030279,P00350,3,1225.66
O00030280,P00358,1,1182.17
O00030280,P00110,1,1386.7
O00030280,P00069,2,1290.44
O00030280,P00162,3,1081.87
O00030281,P00021,2,1230.35
O00030281,P00526,4,302.2
O00030281,P00547,1,135.34
O00030281,P00641,2,938.28
O00030281,P00155,3,582.14
O00030282,P00639,1,145385.29
O00030282,P00426,4,181798.53
O00030283,P00211,1,1396.81
O00030283,P00514,1,740.05
O00030283,P00167,4,760.96
O00030284,P00040,1,263.24
O00030284,P00391,2,244.63
O00030284,P00397,3,712.55
O00030284,P00762,3,1475.67
O00030284,P00350,4,1033.67
O00030285,P00413,3,214807.35
O00030285,P00355,1,171102.94
O00030285,P00794,1,163073.53
O00030286,P00309,1,822.8
O00030286,P00280,4,609.62
O00030286,P00025,4,2535.84
O00030287,P00570,1,68727.94
O00030288,P00044,4,742.31
O00030288,P00386,1,1240.67
O00030289,P00490,1,304.87
O00030290,P00431,1,202491.18
O00030290,P00534,4,251330.88
O00030290,P00636,4,4305.88
O00030291,P00116,2,3045.47
O00030291,P00563,2,2798.75
O00030291,P00473,3,762.28
O00030292,P00154,1,212.89
O00030292,P00757,1,291.31
O00030293,P00097,2,385.05
O00030293,P00386,2,1347.21
O00030293,P00158,3,1198.97
O00030294,P00671,2,131998.53
O00030294,P00109,1,112226.47
O00030294,P00242,1,170055.88
O00030294,P00057,1,145077.94
O00030294,P00635,3,63832.35
O00030295,P00484,2,1297.45
O00030295,P00030,4,688.44
O00030296,P00257,3,1493.19
O00030297,P00036,1,46179.17
O00030297,P00373,4,143023.33
O00030297,P00661,2,33321.67
O00030298,P00438,3,46766.67
O00030298,P00495,3,122704.17
O00030299,P00429,4,439.58
O00030299,P00259,3,421.58
O00030299,P00335,4,59.17
O00030299,P00404,3,951.65
O00030300,P00404,2,129787.5
O00030300,P00080,3,120746.67
O00030300,P00347,4,150561.67
O00030300,P00637,2,80047.5
O00030301,P00005,3,269082.35
O00030301,P00744,1,240032.35
O00030301,P00672,4,91360.29
O00030301,P00591,2,217483.82
O00030301,P00760,2,245033.82
O00030302,P00392,2,143500.0
O00030302,P00274,3,129023.33
O00030302,P00544,2,22980.0
O00030303,P00680,2,325.71
O00030303,P00408,4,1352.34
O00030304,P00677,1,63956.67
O00030304,P00355,1,122675.0
O00030304,P00400,2,76765.83
O00030304,P00249,3,148189.17
O00030304,P00210,3,137783.33
O00030305,P00650,1,803.32
O00030305,P00224,1,1226.74
O00030305,P00607,4,1440.4
O00030305,P00404,3,1143.07
O00030305,P00201,2,140.67
O00030306,P00240,2,218427.94
O00030306,P00027,2,270898.53
O00030307,P00412,1,86.27
O00030307,P00579,2,76.57
O00030307,P00775,3,771.79
O00030307,P00685,1,774.16
O00030308,P00362,3,1192.05
O00030308,P00301,4,1259.44
O00030308,P00092,3,926.08
O00030308,P00291,4,1013.03
O00030308,P00696,4,909.44
O00030309,P00469,2,819.41
O00030310,P00581,3,1386.38
O00030310,P00159,2,167.02
O00030310,P00128,1,74.71
O00030310,P00032,4,101.92
O00030310,P00584,4,1054.97
O00030311,P00548,3,1876.5
O00030311,P00407,4,2149.56
O00030311,P00262,1,2427.84
O00030311,P00172,4,1569.44
O00030312,P00278,4,1200.85
O00030312,P00776,4,1662.88
O00030312,P00426,1,1319.08
O00030312,P00611,3,2214.54
O00030313,P00366,1,381.3
O00030313,P00573,3,474.51
O00030313,P00573,1,423.4
O00030313,P00735,3,1291.86
O00030314,P00743,3,60998.33
O00030314,P00391,2,19730.83
O00030315,P00093,1,1770.0
O00030316,P00753,1,303863.24
O00030316,P00655,4,85739.71
O00030316,P00609,4,19976.47
O00030317,P00385,4,2161.56
O00030317,P00710,2,113.44
O00030318,P00711,2,2002.26
O00030319,P00182,4,731.58
O00030319,P00789,3,1141.58
O00030319,P00414,2,103.06
O00030319,P00568,4,168.78
O00030320,P00598,3,41.19
O00030320,P00275,4,892.64
O00030320,P00365,3,963.22
O00030320,P00370,1,907.56
O00030320,P00100,4,389.41
O00030321,P00202,4,610.98
O00030321,P00441,3,301.92
O00030321,P00740,1,345.19
O00030322,P00012,4,2113.41
O00030322,P00690,4,3030.95
O00030322,P00637,1,1675.31
O00030323,P00530,1,11254.17
O00030323,P00386,3,125157.5
O00030323,P00476,1,55616.67
O00030323,P00391,1,20650.0
O00030324,P00266,4,1370.11
O00030324,P00714,4,1796.42
O00030324,P00289,4,609.61
O00030325,P00755,2,1187.51
O00030326,P00494,1,8192.5
O00030326,P00112,2,22221.67
O00030326,P00321,3,127451.67
O00030326,P00299,4,79743.33
O00030326,P00770,4,21538.33
O00030327,P00659,2,226655.88
O00030328,P00571,1,11055.88
O00030328,P00239,1,60816.18
O00030328,P00645,1,21007.35
O00030328,P00138,1,219982.35
O00030328,P00021,3,312677.94
O00030329,P00795,4,1035.22
O00030329,P00580,3,1856.53
O00030329,P00024,4,110.35
O00030330,P00709,2,1487.24
O00030331,P00595,1,7.3
O00030331,P00319,1,736.67
O00030332,P00507,1,698.34
